"EXPLANATION_ID","ALERT_ID","TRANSACTION_ID","COMPANY_ID","EXPLANATION_TYPE","EXPLANATION_TEXT","CONFIDENCE_SCORE","INPUT_CONTEXT","MODEL_VERSION","USER_RATING","USER_FEEDBACK","GENERATED_AT"
20501,15501,39614,4006,RISK_DRIVER,"Key risk factors: Pattern match confidence 13% (score: 11), high amount profile (score: 74), moderate counterparty risk (score: 19).",0.8279,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20502,15502,41262,3217,RECOMMENDATION,Escalate to Senior Compliance Officer immediately. Place hold on transaction pending investigation. Initiate SAR drafting process.,0.8414,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20503,15503,102334,4251,ALERT_SUMMARY,Beneficiary entity has direct sanctions list exposure (OFAC SDN). Transaction to this counterparty is prohibited without prior compliance approval.,0.9459,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20504,15504,90267,2098,RECOMMENDATION,Request transaction purpose documentation from client. Verify beneficiary details. Assess whether EDD review is required.,0.9476,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20505,15505,77490,1160,RISK_DRIVER,"Key risk factors: High-risk destination country (score: 13), no sanctions exposure, high transaction size (score: 51), cross-border routing.",0.9695,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20506,15506,88138,2105,RECOMMENDATION,Standard review required within 5 business days. Confirm transaction aligns with client's stated business activity.,0.9153,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20507,15507,27225,2333,RISK_DRIVER,"Key risk factors: Pattern match confidence 65% (score: 0), high amount profile (score: 54), moderate counterparty risk (score: 35).",0.9506,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20508,15508,1714,2671,ALERT_SUMMARY,Transaction routed through a high-risk jurisdiction flagged on the FATF grey list. Destination country has active sanctions exposure and a corruption index below 30.,0.8920,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20509,15509,26452,173,ALERT_SUMMARY,Behavioral pattern anomaly detected. Transaction characteristics deviate significantly from the company's established baseline profile.,0.8952,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20510,15510,80901,183,RISK_DRIVER,"Key risk factors: Counterparty risk score 13, no sanctions match, moderate destination jurisdiction (score: 35), VERIFIED KYC status.",0.9794,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20511,15511,123250,171,RECOMMENDATION,Review transaction documentation and verify business purpose. Update monitoring watchlist if pattern continues.,0.7708,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20512,15512,124421,1379,ALERT_SUMMARY,"Transaction pattern matches known structuring typology: multiple sub-threshold transfers to different beneficiaries within 48 hours, consistent with layering activity.",0.9249,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20513,15513,73250,2365,RECOMMENDATION,Request transaction purpose documentation from client. Verify beneficiary details. Assess whether EDD review is required.,0.9507,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20514,15514,128384,2895,RISK_DRIVER,"Key risk factors: Transaction velocity 2.2x above daily baseline (score: 10), moderate behavioral pattern (score: 6), moderate geography (score: 19).",0.7883,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20515,15515,38080,4870,RISK_DRIVER,"Key risk factors: Counterparty risk score 24, no sanctions match, moderate destination jurisdiction (score: 29), VERIFIED KYC status.",0.9578,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20516,15516,56304,681,ALERT_SUMMARY,Cross-border transaction involves a high-risk corridor. Destination country carries elevated AML risk due to weak regulatory framework.,0.8246,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20517,15517,33041,3185,ALERT_SUMMARY,Transaction amount breaches the high-value monitoring threshold. Amount is 2.6x above the company's historical monthly average.,0.8175,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20518,15518,34238,3310,RISK_DRIVER,"Key risk factors: Amount 1.2x above baseline average (score: 37), elevated geographic exposure (score: 52), elevated transaction frequency (score: 79).",0.8491,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20519,15519,127935,2170,ALERT_SUMMARY,Counterparty is domiciled in a high-risk jurisdiction with prior adverse media flags. Enhanced counterparty due diligence is required.,0.8722,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20520,15520,32085,532,RECOMMENDATION,Review transaction documentation and verify business purpose. Update monitoring watchlist if pattern continues.,0.9068,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20521,15521,73714,1947,ALERT_SUMMARY,Counterparty is domiciled in a high-risk jurisdiction with prior adverse media flags. Enhanced counterparty due diligence is required.,0.7891,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20522,15522,36549,3472,ALERT_SUMMARY,Cross-border transaction involves a high-risk corridor. Destination country carries elevated AML risk due to weak regulatory framework.,0.8902,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20523,15523,60458,2305,RISK_DRIVER,"Key risk factors: Pattern match confidence 2% (score: 2), moderate amount profile (score: 50), moderate counterparty risk (score: 10).",0.8925,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20524,15524,85130,3757,ALERT_SUMMARY,Transaction routed through a high-risk jurisdiction flagged on the FATF grey list. Destination country has active sanctions exposure and a corruption index below 30.,0.8645,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20525,15525,95749,2184,RECOMMENDATION,Request transaction purpose documentation from client. Verify beneficiary details. Assess whether EDD review is required.,0.7829,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20526,15526,116468,3860,RISK_DRIVER,"Key risk factors: Amount 0.9x above baseline average (score: 26), elevated geographic exposure (score: 51), normal transaction frequency (score: 29).",0.8967,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20527,15527,95645,244,RISK_DRIVER,"Key risk factors: Counterparty risk score 10, no sanctions match, moderate destination jurisdiction (score: 12), VERIFIED KYC status.",0.8087,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20528,15528,106032,2868,ALERT_SUMMARY,Moderate increase in transaction frequency observed over the past 7 days compared to the 90-day baseline.,0.9567,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20529,15529,19387,3214,RISK_DRIVER,"Key risk factors: Counterparty risk score 46, no sanctions match, elevated destination jurisdiction (score: 89), VERIFIED KYC status.",0.9573,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20530,15530,30479,2463,RECOMMENDATION,Standard review required within 5 business days. Confirm transaction aligns with client's stated business activity.,0.8757,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20531,15531,75290,2257,ALERT_SUMMARY,Moderate increase in transaction frequency observed over the past 7 days compared to the 90-day baseline.,0.8516,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20532,15532,53940,2159,RISK_DRIVER,"Key risk factors: Pattern match confidence 65% (score: 0), high amount profile (score: 77), moderate counterparty risk (score: 10).",0.9772,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20533,15533,64466,1840,RISK_DRIVER,"Key risk factors: Amount 1.9x above baseline average (score: 58), moderate geographic exposure (score: 17), normal transaction frequency (score: 24).",0.8970,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20534,15534,15613,932,RISK_DRIVER,"Key risk factors: Transaction velocity 2.8x above daily baseline (score: 11), moderate behavioral pattern (score: 12), moderate geography (score: 16).",0.9088,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20535,15535,104608,899,RISK_DRIVER,"Key risk factors: Pattern match confidence 18% (score: 15), high amount profile (score: 64), moderate counterparty risk (score: 20).",0.9444,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20536,15536,93966,803,ALERT_SUMMARY,Behavioral pattern anomaly detected. Transaction characteristics deviate significantly from the company's established baseline profile.,0.9799,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20537,15537,104993,2468,RISK_DRIVER,"Key risk factors: Transaction velocity 1.6x above daily baseline (score: 23), moderate behavioral pattern (score: 8), elevated geography (score: 55).",0.7745,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20538,15538,92497,1071,RISK_DRIVER,"Key risk factors: Counterparty risk score 37, no sanctions match, moderate destination jurisdiction (score: 23), VERIFIED KYC status.",0.8815,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20539,15539,38226,2951,RECOMMENDATION,Conduct enhanced due diligence on counterparty. Review last 90 days of transaction history for related patterns. Update risk profile.,0.8181,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20540,15540,7956,4934,RECOMMENDATION,Request transaction purpose documentation from client. Verify beneficiary details. Assess whether EDD review is required.,0.8179,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20541,15541,101675,4913,RECOMMENDATION,Review transaction documentation and verify business purpose. Update monitoring watchlist if pattern continues.,0.8410,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20542,15542,99353,3675,ALERT_SUMMARY,Counterparty is domiciled in a high-risk jurisdiction with prior adverse media flags. Enhanced counterparty due diligence is required.,0.8802,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20543,15543,40762,118,RECOMMENDATION,Log for trend monitoring. No immediate action required unless pattern repeats within 30 days.,0.9290,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20544,15544,70424,241,ALERT_SUMMARY,Transaction destination country carries medium geographic risk. Standard enhanced monitoring applied.,0.9594,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20545,15545,122987,4615,RECOMMENDATION,Conduct enhanced due diligence on counterparty. Review last 90 days of transaction history for related patterns. Update risk profile.,0.8642,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20546,15546,49606,1640,RISK_DRIVER,"Key risk factors: Transaction velocity 1.9x above daily baseline (score: 24), moderate behavioral pattern (score: 12), moderate geography (score: 17).",0.9284,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20547,15547,139238,1958,ALERT_SUMMARY,"Transaction amount of $115,200 significantly exceeds the company's 90-day average of $38,400, triggering a critical threshold breach alert requiring immediate review.",0.8896,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20548,15548,77256,1264,RISK_DRIVER,"Key risk factors: Counterparty risk score 88, active sanctions match, elevated destination jurisdiction (score: 71), EXPIRED KYC status.",0.8004,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20549,15549,135205,2858,ALERT_SUMMARY,"Transaction pattern matches known structuring typology: multiple sub-threshold transfers to different beneficiaries within 48 hours, consistent with layering activity.",0.8928,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20550,15550,87175,3695,RECOMMENDATION,Review transaction documentation and verify business purpose. Update monitoring watchlist if pattern continues.,0.9238,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20551,15551,41260,3106,RECOMMENDATION,Conduct enhanced due diligence on counterparty. Review last 90 days of transaction history for related patterns. Update risk profile.,0.9066,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20552,15552,55270,1277,ALERT_SUMMARY,Transaction amount breaches the high-value monitoring threshold. Amount is 2.7x above the company's historical monthly average.,0.8945,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20553,15553,133612,79,RECOMMENDATION,Escalate to Senior Compliance Officer immediately. Place hold on transaction pending investigation. Initiate SAR drafting process.,0.8987,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20554,15554,63579,2256,RISK_DRIVER,"Key risk factors: Amount 1.5x above baseline average (score: 44), elevated geographic exposure (score: 78), normal transaction frequency (score: 13).",0.9314,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20555,15555,27728,1933,ALERT_SUMMARY,Transaction destination country carries medium geographic risk. Standard enhanced monitoring applied.,0.8833,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20556,15556,60850,3512,RECOMMENDATION,Review transaction documentation and verify business purpose. Update monitoring watchlist if pattern continues.,0.7802,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20557,15557,39050,3569,RISK_DRIVER,"Key risk factors: Transaction velocity 1.6x above daily baseline (score: 12), moderate behavioral pattern (score: 3), elevated geography (score: 59).",0.8251,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20558,15558,70076,2103,RISK_DRIVER,"Key risk factors: Transaction velocity 2.3x above daily baseline (score: 4), anomalous behavioral pattern (score: 82), elevated geography (score: 91).",0.7904,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20559,15559,21735,4401,ALERT_SUMMARY,Minor pattern deviation noted. Transaction subtype and beneficiary combination is atypical for this company segment.,0.9309,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20560,15560,16445,3131,RISK_DRIVER,"Key risk factors: Amount 1.8x above baseline average (score: 54), elevated geographic exposure (score: 89), normal transaction frequency (score: 7).",0.8721,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20561,15561,57571,4166,RISK_DRIVER,"Key risk factors: Pattern match confidence 20% (score: 17), high amount profile (score: 58), moderate counterparty risk (score: 19).",0.9410,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20562,15562,85739,3602,RISK_DRIVER,"Key risk factors: Amount 2.0x above baseline average (score: 60), moderate geographic exposure (score: 19), normal transaction frequency (score: 20).",0.9602,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20563,15563,75993,2555,RISK_DRIVER,"Key risk factors: Amount 1.5x above baseline average (score: 46), moderate geographic exposure (score: 29), normal transaction frequency (score: 25).",0.9725,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20564,15564,13174,3357,RISK_DRIVER,"Key risk factors: Amount 1.5x above baseline average (score: 44), moderate geographic exposure (score: 11), normal transaction frequency (score: 12).",0.9217,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20565,15565,24708,411,RISK_DRIVER,"Key risk factors: Amount 2.1x above baseline average (score: 64), elevated geographic exposure (score: 57), normal transaction frequency (score: 9).",0.9350,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20566,15566,23678,1708,RISK_DRIVER,"Key risk factors: Transaction velocity 1.5x above daily baseline (score: 4), moderate behavioral pattern (score: 8), moderate geography (score: 14).",0.9715,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20567,15567,14936,2104,ALERT_SUMMARY,Transaction amount breaches the high-value monitoring threshold. Amount is 2.7x above the company's historical monthly average.,0.9235,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20568,15568,129029,4934,ALERT_SUMMARY,Minor pattern deviation noted. Transaction subtype and beneficiary combination is atypical for this company segment.,0.9478,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20569,15569,91093,272,RECOMMENDATION,Standard review required within 5 business days. Confirm transaction aligns with client's stated business activity.,0.9051,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20570,15570,67496,3419,RISK_DRIVER,"Key risk factors: Pattern match confidence 2% (score: 2), high amount profile (score: 74), elevated counterparty risk (score: 53).",0.9725,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
20571,15571,16969,3312,RECOMMENDATION,Assign to AML analyst for priority review within 24 hours. Request supporting documentation from relationship manager. Assess SAR filing requirement.,0.8341,{},v1.0.0,,[NULL],2026-06-24 08:19:15.307
